category,title,lprice,brand,maker,link,image,productId,mallName
스크래쳐/캣타워,가리가리 고양이 보울 스크래쳐 FREE(One size),12000,,펫라이프,https://smartstore.naver.com/main/products/9257810565,https://shopping-phinf.pstatic.net/main_8680231/86802310888.1.jpg,86802310888,뚜뚜펫
스크래쳐/캣타워,힐링타임 띵가띵가 스크래쳐 리필 BIG,8300,,,https://search.shopping.naver.com/catalog/32288646665,https://shopping-phinf.pstatic.net/main_3228864/32288646665.20250523101918.jpg,32288646665,네이버
스크래쳐/캣타워,가또나인 3PC 옐로 고양이 스크래쳐,9900,가또나인,빅트리,https://smartstore.naver.com/main/products/5329092473,https://shopping-phinf.pstatic.net/main_8287358/82873585076.jpg,82873585076,GATO
스크래쳐/캣타워,고양이 특대형 스크래쳐 원형 1P 스트레스해소,10400,,,https://search.shopping.naver.com/catalog/40669490523,https://shopping-phinf.pstatic.net/main_4066949/40669490523.20240217124114.jpg,40669490523,네이버
스크래쳐/캣타워,가또페로 롤리팝 스크래쳐 리필 3개입,27000,,,https://search.shopping.naver.com/catalog/28578376009,https://shopping-phinf.pstatic.net/main_2857837/28578376009.20230816181406.jpg,28578376009,네이버
스크래쳐/캣타워,팔봉제작소 자작나무 원목 고양이 스크래쳐 숨숨집 4종,34800,,,https://smartstore.naver.com/main/products/6975096367,https://shopping-phinf.pstatic.net/main_8451959/84519596689.1.jpg,84519596689,팔봉제작소
스크래쳐/캣타워,B3 대형 중형 미니 전용 캣타워 발판 폴대 하단 스크래쳐 카펫 리필,18000,그린웨일,다원팩토리,https://smartstore.naver.com/main/products/5984513005,https://shopping-phinf.pstatic.net/main_8352901/83529012492.8.jpg,83529012492,그린웨일
스크래쳐/캣타워,가리가리 월 플러스 shb,25100,,,https://search.shopping.naver.com/catalog/32746200679,https://shopping-phinf.pstatic.net/main_3274620/32746200679.20240329003638.jpg,32746200679,네이버
스크래쳐/캣타워,빅소파 고양이 스크래쳐 대형 방석 스크레쳐 휴식공간,14230,,,https://search.shopping.naver.com/catalog/55362653448,https://shopping-phinf.pstatic.net/main_5536265/55362653448.20250619112316.jpg,55362653448,네이버
스크래쳐/캣타워,위드캣 다우니 소파 스크래쳐,14900,,,https://a.pet-friends.co.kr/@petfriends/navershopping?campaign=navershopping&content=1914&og_tag_id=13114364&routing_short_id=tde5l&tracking_template_id=36706f6fc8be3f5e6967313e7316926c&ad_type=click&term={query}&query={query},https://shopping-phinf.pstatic.net/main_2486353/24863537307.2.jpg,24863537307,펫프렌즈
스크래쳐/캣타워,차즈마켓 박스 스크래쳐리필 3개입 5개입 9개입,3000,차즈마켓,,https://smartstore.naver.com/main/products/5212127325,https://shopping-phinf.pstatic.net/main_8275664/82756649060.1.jpg,82756649060,차즈마켓
스크래쳐/캣타워,옥희독희 고양이 스크래쳐 장난감 고양이집 박스 쇼파 숨숨집 더스트프리 세쌍둥냥 소형,7500,옥희독희,,https://search.shopping.naver.com/catalog/52209186355,https://shopping-phinf.pstatic.net/main_5220918/52209186355.20250101004202.jpg,52209186355,네이버
스크래쳐/캣타워,PET 고양이 삼줄 사이잘 로프 스크래쳐 리필,1800,,,https://search.shopping.naver.com/catalog/45922029732,https://shopping-phinf.pstatic.net/main_4592202/45922029732.20241110222958.jpg,45922029732,네이버
스크래쳐/캣타워,도트캣 원목 고양이 스크래쳐 대형 56x30cm,35910,도트캣,,https://smartstore.naver.com/main/products/5253083544,https://shopping-phinf.pstatic.net/main_8279760/82797606022.6.jpg,82797606022,뚜뚜펫
스크래쳐/캣타워,그린웨일 Z8 고양이 원목 수직 스크래쳐 장난감 숨숨집,99000,그린웨일,다원팩토리,https://search.shopping.naver.com/catalog/29159760010,https://shopping-phinf.pstatic.net/main_2915976/29159760010.20251021171145.jpg,29159760010,네이버
스크래쳐/캣타워,뽀시래기 국산 박박 무접착 고양이 스크래쳐 수직형,24400,뽀시래기,,https://search.shopping.naver.com/catalog/31192434367,https://shopping-phinf.pstatic.net/main_3119243/31192434367.20240314100428.jpg,31192434367,네이버
스크래쳐/캣타워,펫츠몬 고양이 PB플러스 타원형 스크래쳐 특대형 MAX사이즈,7480,펫츠몬,,https://smartstore.naver.com/main/products/8799870369,https://shopping-phinf.pstatic.net/main_8634437/86344370692.jpg,86344370692,펫츠몬
스크래쳐/캣타워,우다다맨숀 대형 라운지소파 스크래쳐 핫핑크,21900,,,https://a.pet-friends.co.kr/@petfriends/navershopping?campaign=navershopping&content=185388&og_tag_id=13398944&routing_short_id=aijg5&tracking_template_id=6093557d20a61059a9c049b2466d09a7&ad_type=click&term={query}&query={query},https://shopping-phinf.pstatic.net/main_5394478/53944783431.jpg,53944783431,펫프렌즈
스크래쳐/캣타워,카무라라 고양이 강아지 스크래치 방지 벽지 쇼파 보호 테이프M x 3m 모서리 코너 스크래치 방지,5490,카무라라,,https://search.shopping.naver.com/catalog/32694500137,https://shopping-phinf.pstatic.net/main_3269450/32694500137.20221022042724.jpg,32694500137,네이버
스크래쳐/캣타워,초코펫 고양이 매트 바닥 스크래쳐 스크래처 놀이방 냥이 행복 카페트 소형,48800,초코펫하우스,초코펫하우스,https://smartstore.naver.com/main/products/11071227333,https://shopping-phinf.pstatic.net/main_8861573/88615733544.2.jpg,88615733544,초코펫하우스
스크래쳐/캣타워,모넬로 1+1 고양이 수직 벽부착 기둥 벽 스크래쳐 장난감,17600,모넬로,아이홈가구,https://smartstore.naver.com/main/products/9088771659,https://shopping-phinf.pstatic.net/main_8663327/86633271982.1.jpg,86633271982,모넬로
스크래쳐/캣타워,가리가리 원형 슈퍼빅 스크래쳐 특대형 지름50cm 높이16.5cm,19900,,,https://smartstore.naver.com/main/products/10322895131,https://shopping-phinf.pstatic.net/main_8786739/87867399257.jpg,87867399257,뚜뚜펫
스크래쳐/캣타워,키워보리 퍼니쳐 수직 스크래쳐 L950 리필가능,65000,키워보리,,https://smartstore.naver.com/main/products/12711313305,https://shopping-phinf.pstatic.net/main_9025582/90255824228.jpg,90255824228,키워보리 공식쇼핑몰
스크래쳐/캣타워,기둥 고양이 스크래쳐 1P 스크레쳐 냥이 스크래처,10650,,,https://search.shopping.naver.com/catalog/53319911759,https://shopping-phinf.pstatic.net/main_5331991/53319911759.20250303203331.jpg,53319911759,네이버
스크래쳐/캣타워,[ 초대박 연말행사 ]13일부터 배송 탱글이 고양이 스크래쳐 75cm 2개 대형,39800,오케이펫코리아,,https://smartstore.naver.com/main/products/6911472486,https://shopping-phinf.pstatic.net/main_8445597/84455972808.jpg,84455972808,오케이펫코리아
스크래쳐/캣타워,위드캣 알뜰 평판 스크래쳐 3p × 4개입 (1박스),18900,,,https://mamacat.co.kr/product/detail.html?product_no=20221&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_4635557/46355573151.1.jpg,46355573151,마마캣
스크래쳐/캣타워,REGO 스크래쳐 쇼파형,24000,,,https://a.pet-friends.co.kr/@petfriends/navershopping?campaign=navershopping&content=34044&og_tag_id=13102359&routing_short_id=c7kxh&tracking_template_id=aec97eeaa77bf8b6d2c92dff0756461b&ad_type=click&term={query}&query={query},https://shopping-phinf.pstatic.net/main_2319305/23193057776.2.jpg,23193057776,펫프렌즈
스크래쳐/캣타워,FAPER 스크래쳐 14종 [모음],7200,,,https://a.pet-friends.co.kr/@petfriends/navershopping?campaign=navershopping&content=101217&og_tag_id=13102175&routing_short_id=h8wlu&tracking_template_id=28390466d5aedd3cd1ef7e52d8764c49&ad_type=click&term={query}&query={query},https://shopping-phinf.pstatic.net/main_3093179/30931798027.jpg,30931798027,펫프렌즈
스크래쳐/캣타워,가리가리 스위트 라운드 리필 1개입,8320,,,https://search.shopping.naver.com/catalog/42264757339,https://shopping-phinf.pstatic.net/main_4226475/42264757339.20250916153424.jpg,42264757339,네이버
스크래쳐/캣타워,루어캣 스크래쳐 숨숨집 37 리필 하판 1P,2100,루어캣,,https://search.shopping.naver.com/catalog/33308913563,https://shopping-phinf.pstatic.net/main_3330891/33308913563.20220706094909.jpg,33308913563,네이버
스크래쳐/캣타워,고양이 스크레쳐 스크래처 이케아 루르비그 스타일 스크래치 매트 스크래쳐 자체제작 호환,6900,대니하우스,가치백화점,https://smartstore.naver.com/main/products/6911294697,https://shopping-phinf.pstatic.net/main_8445579/84455795019.2.jpg,84455795019,가치닷컴
스크래쳐/캣타워,고양이벽지 고양이스크래치방지 필름 매트 시트지 1m,9900,,,https://smartstore.naver.com/main/products/8202590106,https://shopping-phinf.pstatic.net/main_8574709/85747090429.2.jpg,85747090429,알뜰펫
스크래쳐/캣타워,따스넉 따그릉 고양이스크래쳐 고양이카페트 주문제작매트 캣폴기둥 캣타워리필 피치핑크 3357 1개,10000,따스넉,,https://search.shopping.naver.com/catalog/54214188229,https://shopping-phinf.pstatic.net/main_5421418/54214188229.20250415181732.jpg,54214188229,네이버
스크래쳐/캣타워,펫타임즈 메가 스크래쳐 100CM 리필,10500,,,https://smartstore.naver.com/main/products/11120974889,https://shopping-phinf.pstatic.net/main_8866548/88665485211.1.jpg,88665485211,펫 타임즈
스크래쳐/캣타워,가또블랑코 피타 스크래쳐 해먹,49000,가또블랑코,가또블랑코,https://search.shopping.naver.com/catalog/21553055465,https://shopping-phinf.pstatic.net/main_2155305/21553055465.20191218182029.jpg,21553055465,네이버
스크래쳐/캣타워,캣츠크라프트 고강도 평판 벽부착 스크래쳐 3종,7900,,,https://smartstore.naver.com/main/products/6987631449,https://shopping-phinf.pstatic.net/main_8453213/84532131771.3.jpg,84532131771,캣츠크라프트
스크래쳐/캣타워,ㅁㅊ스크래쳐 소파형,35000,ㅁㅊ,,https://a.pet-friends.co.kr/@petfriends/navershopping?campaign=navershopping&content=66006&og_tag_id=13102473&routing_short_id=kkpsd&tracking_template_id=4f620589f3e888a758dccc8f936d1640&ad_type=click&term={query}&query={query},https://shopping-phinf.pstatic.net/main_3055303/30553039418.jpg,30553039418,펫프렌즈
스크래쳐/캣타워,멍냥이랑 고양이 야자수 수직 스크래쳐 소형,16540,,,https://search.shopping.naver.com/catalog/42509901135,https://shopping-phinf.pstatic.net/main_4250990/42509901135.20250629165023.jpg,42509901135,네이버
스크래쳐/캣타워,3651 벅벅 고양이 소파 스크래쳐,35260,3651,,https://search.shopping.naver.com/catalog/40007507377,https://shopping-phinf.pstatic.net/main_4000750/40007507377.20231129173817.jpg,40007507377,네이버
스크래쳐/캣타워,루어캣 스크래쳐 소파 M L XL,20000,루어캣,,https://mamacat.co.kr/product/detail.html?product_no=1590&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_2821063/28210634175.2.jpg,28210634175,마마캣
스크래쳐/캣타워,오케이펫코리아 소파 스크래쳐 평판형,27800,오케이펫코리아,,https://smartstore.naver.com/main/products/2446156192,https://shopping-phinf.pstatic.net/main_1331463/13314637355.3.jpg,13314637355,오케이펫코리아
스크래쳐/캣타워,뮤 냥볼박스 스크래쳐 감귤,4550,,,https://search.shopping.naver.com/catalog/50069871849,https://shopping-phinf.pstatic.net/main_5006987/50069871849.20240831005746.jpg,50069871849,네이버
스크래쳐/캣타워,세인트펫 벨로 고양이 스크래쳐 대형 스크래처 2단,38000,세인트펫,세인트아이,https://smartstore.naver.com/main/products/11659434685,https://shopping-phinf.pstatic.net/main_8920394/89203945152.4.jpg,89203945152,세인트펫
스크래쳐/캣타워,고양이 초대형 요리조리 스크래쳐 대형 스크래쳐 수직 계단,57800,꼬물리,,https://smartstore.naver.com/main/products/11255909754,https://shopping-phinf.pstatic.net/main_8880042/88800420085.5.jpg,88800420085,꼬물리
스크래쳐/캣타워,펫츠몬 눕기 편한 원형 스크래쳐 리필  2개  41 x 3 cm,10400,펫츠몬,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5334176773&ctag=5334176773&lptag=I7794284871&itemId=7794284871&vendorItemId=77234576336&spec=10305199,https://shopping-phinf.pstatic.net/main_5265156/52651563459.2.jpg,52651563459,쿠팡
스크래쳐/캣타워,고공캣 캣모나이트 고양이 스크래쳐 베드,45360,,,https://search.shopping.naver.com/catalog/24064274202,https://shopping-phinf.pstatic.net/main_2406427/24064274202.20200907034441.jpg,24064274202,네이버
스크래쳐/캣타워,스타캣휠 1060 내부 베이직 카페트 스크래쳐 무소음 고양이 놀이터 장난감,50000,집사의반격,집사의반격,https://smartstore.naver.com/main/products/5565133920,https://shopping-phinf.pstatic.net/main_8310962/83109629827.2.jpg,83109629827,주식회사 집사의반격
스크래쳐/캣타워,네네린도 우드 수직 월 스크래쳐 리필,14400,네네린도,,https://search.shopping.naver.com/catalog/50918771364,https://shopping-phinf.pstatic.net/main_5091877/50918771364.20241018231622.jpg,50918771364,네이버
스크래쳐/캣타워,고양이 소파 반려묘 발톱관리 놀이 스크래쳐,9510,,,https://search.shopping.naver.com/catalog/35028224466,https://shopping-phinf.pstatic.net/main_3502822/35028224466.20240305231623.jpg,35028224466,네이버
스크래쳐/캣타워,캣박스 원목 침대 스크래쳐 S(소형),22900,,,https://search.shopping.naver.com/catalog/57609212950,https://shopping-phinf.pstatic.net/main_5760921/57609212950.20251106111729.jpg,57609212950,네이버
스크래쳐/캣타워,가리가리 스크래쳐 슈퍼빅 서클,17920,,,https://search.shopping.naver.com/catalog/32351639644,https://shopping-phinf.pstatic.net/main_3235163/32351639644.20220516091838.jpg,32351639644,네이버
스크래쳐/캣타워,루어캣 게임기 숨숨집 스크래쳐 47모델 리필 3P 세트,12500,루어캣,,https://search.shopping.naver.com/catalog/28524704279,https://shopping-phinf.pstatic.net/main_2852470/28524704279.20210822041454.jpg,28524704279,네이버
스크래쳐/캣타워,캣츠빌 폴카펫 카펫 단품 아리스텝,11000,캣츠빌,캣츠빌,https://search.shopping.naver.com/catalog/37758570935,https://shopping-phinf.pstatic.net/main_3775857/37758570935.20230207085822.jpg,37758570935,네이버
스크래쳐/캣타워,고로고로 2층 침대 스크래쳐,38540,,,https://search.shopping.naver.com/catalog/57727603360,https://shopping-phinf.pstatic.net/main_5772760/57727603360.20251112204024.jpg,57727603360,네이버
스크래쳐/캣타워,고강도 사정없이 북북 고양이 스크래쳐 대형 55cm,14900,,,https://smartstore.naver.com/main/products/10323370216,https://shopping-phinf.pstatic.net/main_8786787/87867874343.1.jpg,87867874343,뚜뚜펫
스크래쳐/캣타워,냥쌤 스트레스제로 고양이 스크래쳐 수직 평판,18900,냥쌤,,https://smartstore.naver.com/main/products/7020408124,https://shopping-phinf.pstatic.net/main_8456490/84564908446.12.jpg,84564908446,핏펫
스크래쳐/캣타워,두잇 올데이보드 (4컬러),29800,DUIT,,https://duit.kr/product/detail.html?product_no=150&cate_no=25&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_4251874/42518745415.6.jpg,42518745415,duit
스크래쳐/캣타워,두잇 스탠딩 보드,61900,DUIT,,https://duit.kr/product/detail.html?product_no=154&cate_no=25&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_4752755/47527556740.2.jpg,47527556740,duit
스크래쳐/캣타워,두잇 티라미수 보드,56900,DUIT,,https://duit.kr/product/detail.html?product_no=207&cate_no=25&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_4596301/45963015297.1.jpg,45963015297,duit
스크래쳐/캣타워,기둥 카펫(아쭈타워/아쭈타워S),11700,캣츠빌,캣츠빌,https://smartstore.naver.com/main/products/4328212491,https://shopping-phinf.pstatic.net/main_8187273/81872734424.2.jpg,81872734424,캣츠빌 catsvill
스크래쳐/캣타워,크림펫 계단형 숨숨집 스크래쳐,17900,크림펫,,https://search.shopping.naver.com/catalog/43241229667,https://shopping-phinf.pstatic.net/main_4324122/43241229667.20240512082703.jpg,43241229667,네이버
스크래쳐/캣타워,오케이펫코리아[ COZYCAT ]PINK &amp; BLUE 자동차 숨숨집형,28300,,,https://smartstore.naver.com/main/products/4781691371,https://shopping-phinf.pstatic.net/main_8232621/82326213752.1.jpg,82326213752,오케이펫코리아
스크래쳐/캣타워,캐슬 고양이 스크래쳐 캣타워 골판지 장난감,26500,,,https://search.shopping.naver.com/catalog/56827792809,https://shopping-phinf.pstatic.net/main_5682779/56827792809.20250921161722.jpg,56827792809,네이버
스크래쳐/캣타워,피카노리 고양이 스크래쳐 기둥형,43900,,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5680961185&ctag=5680961185&lptag=l00190188274&itemId=0810489710&vendorItemId=5513813540&spec=10305197,https://shopping-phinf.pstatic.net/main_5664711/56647117256.jpg,56647117256,쿠팡
스크래쳐/캣타워,닥터펠리스 고양이 스크래쳐 미야옹철 라운지,58700,닥터펠리스,,https://search.shopping.naver.com/catalog/43091822841,https://shopping-phinf.pstatic.net/main_4309182/43091822841.20231027191553.jpg,43091822841,네이버
스크래쳐/캣타워,위드 캣 알뜰 평판 3P 고양이 스크래쳐 스크레쳐,5000,,,https://smartstore.naver.com/main/products/4862647945,https://shopping-phinf.pstatic.net/main_8240717/82407171400.jpg,82407171400,신묘한냥이
스크래쳐/캣타워,레토 고양이 숨숨집 터널형 스크래쳐,26210,,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=0188555001&ctag=0188555001&lptag=l969825352284&itemId=28265839459&vendorItemId=89625407706&spec=10305197,https://shopping-phinf.pstatic.net/main_5529359/55293597062.1.jpg,55293597062,쿠팡
스크래쳐/캣타워,네꼬모리 캣카우치 고양이 스크래쳐 대형 스크레쳐 소파 스크래처,14400,네꼬모리,,https://smartstore.naver.com/main/products/11453522834,https://shopping-phinf.pstatic.net/main_8899803/88998033199.7.jpg,88998033199,네꼬모리 nekkomori
스크래쳐/캣타워,메오메오 저소음 거리측정 캣휠  1개,187920,,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8243346347&ctag=8243346347&lptag=I23722675353&itemId=23722675353&vendorItemId=90803836837&spec=10305198,https://shopping-phinf.pstatic.net/main_4969177/49691775212.3.jpg,49691775212,쿠팡
스크래쳐/캣타워,데코퐁 고양이스크래쳐 고양이박스 스크래쳐,6500,데코퐁,,https://smartstore.naver.com/main/products/4055117320,https://shopping-phinf.pstatic.net/main_8159963/81599637920.6.jpg,81599637920,댕냥이몰
스크래쳐/캣타워,미우타임즈 더 메가 포스트 스크래쳐 초대형 대형 수직 고양이 장난감 XL(특대형),165900,미우타임즈,제이엘씨엔티,https://smartstore.naver.com/main/products/10358847829,https://shopping-phinf.pstatic.net/main_8790335/87903352462.5.jpg,87903352462,미우타임즈
스크래쳐/캣타워,네이처펫 고양이 계단형 스텝 스크래처 하우스  1개  46 x 59 x 50 cm,11900,네이처펫,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8271211294&ctag=8271211294&lptag=I23837492916&itemId=23837492916&vendorItemId=92015228800&spec=10305199,https://shopping-phinf.pstatic.net/main_5402489/54024895247.5.jpg,54024895247,쿠팡
스크래쳐/캣타워,도트캣 빅쇼파 스크래처,15900,,,https://search.shopping.naver.com/catalog/31541887972,https://shopping-phinf.pstatic.net/main_3154188/31541887972.20240328131209.jpg,31541887972,네이버
스크래쳐/캣타워,고양이 스크래치 패드 97x30 벽 스크래쳐 DD-12824,1750,,,https://search.shopping.naver.com/catalog/56630715157,https://shopping-phinf.pstatic.net/main_5663071/56630715157.20250908140101.jpg,56630715157,네이버
스크래쳐/캣타워,펫톤 소파 스크래쳐,27590,,,https://search.shopping.naver.com/catalog/30091414185,https://shopping-phinf.pstatic.net/main_3009141/30091414185.20251017015237.jpg,30091414185,네이버
스크래쳐/캣타워,위드캣 와이드 소파 스크래쳐,19200,,,https://www.catpre.com/product/12211?utm_source=navershopping&utm_medium=cpc&utm_campaign=navershopping&utm_device=pc&utm_product=12211,https://shopping-phinf.pstatic.net/main_5232839/52328399182.jpg,52328399182,고양이대통령
스크래쳐/캣타워,라샘 고양이 벽부착형 스크래쳐 + 벨크로 거친면 8p 세트 GO2093,26400,,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8946603355&ctag=8946603355&lptag=l26432032856&itemId=3465208263&vendorItemId=73620283435&spec=10305197,https://shopping-phinf.pstatic.net/main_5617424/56174246332.jpg,56174246332,쿠팡
스크래쳐/캣타워,위드조이 고양이 스크래쳐 하우스 박스집 타카,5000,,,https://smartstore.naver.com/main/products/3103532065,https://shopping-phinf.pstatic.net/main_8060127/80601276313.3.jpg,80601276313,유나펫
스크래쳐/캣타워,다용도 접착 고양이 스크래쳐 벽타냥 카펫 매트 소파,2410,,,https://search.shopping.naver.com/catalog/50214965893,https://shopping-phinf.pstatic.net/main_5021496/50214965893.20250301114641.jpg,50214965893,네이버
스크래쳐/캣타워,언니픽 고양이스크래쳐 수직형 스크레쳐 고양이용품,22900,,,https://smartstore.naver.com/main/products/5122279273,https://shopping-phinf.pstatic.net/main_8266679/82666799689.21.jpg,82666799689,언니픽
스크래쳐/캣타워,가리가리 고양이 스크래쳐 장난감 소파 스크래쳐 서클,11300,,,https://smartstore.naver.com/main/products/336909585,https://shopping-phinf.pstatic.net/main_9394658/9394658335.6.jpg,9394658335,페츠파파
스크래쳐/캣타워,고로고로 고양이 우드 수직 스크래쳐 L자 대형,24900,,,https://smartstore.naver.com/main/products/12298746989,https://shopping-phinf.pstatic.net/main_8984325/89843257705.4.jpg,89843257705,제이디씨펫
스크래쳐/캣타워,미란다 고양이 NEW 벌러덩 원형 스크래쳐 co-01129,2440,,,https://search.shopping.naver.com/catalog/50536619173,https://shopping-phinf.pstatic.net/main_5053661/50536619173.20240928151616.jpg,50536619173,네이버
스크래쳐/캣타워,도보보 고양이 선인장 스크래쳐 캣타워,59800,,,https://search.shopping.naver.com/catalog/50279178263,https://shopping-phinf.pstatic.net/main_5027917/50279178263.20250207012209.jpg,50279178263,네이버
스크래쳐/캣타워,고양이 수공예 스크래쳐 바스켓 A타입 캣폴,57510,,,https://search.shopping.naver.com/catalog/52284492092,https://shopping-phinf.pstatic.net/main_5228449/52284492092.20250104185044.jpg,52284492092,네이버
스크래쳐/캣타워,천일 우다다 벽부착 스크래쳐 고양이 수직 벽스크레쳐 50X30 2001 라이트그레이,8900,,,https://smartstore.naver.com/main/products/9107656794,https://shopping-phinf.pstatic.net/main_8665215/86652157117.15.jpg,86652157117,천일카페트
스크래쳐/캣타워,가리가리 소파 다크브라운,9750,,,https://search.shopping.naver.com/catalog/30224038000,https://shopping-phinf.pstatic.net/main_3022403/30224038000.20250314085534.jpg,30224038000,네이버
스크래쳐/캣타워,가또블랑코 피타 고양이 스크래쳐 폴 1단 2단,36000,가또블랑코,가또블랑코,https://search.shopping.naver.com/catalog/24063170229,https://shopping-phinf.pstatic.net/main_2406317/24063170229.20200906235901.jpg,24063170229,네이버
스크래쳐/캣타워,뮤트 코튼바구니 스크래쳐,15480,,,https://search.shopping.naver.com/catalog/53828101798,https://shopping-phinf.pstatic.net/main_5382810/53828101798.20250329050151.jpg,53828101798,네이버
스크래쳐/캣타워,"고공캣 캣모나이트_고양이스크래쳐, 고양이스크래처",45800,,,https://smartstore.naver.com/main/products/382641285,https://shopping-phinf.pstatic.net/main_9645659/9645659874.4.jpg,9645659874,캣랩
스크래쳐/캣타워,가또나인 빅써클 킹써클 전용 리필 고양이 스크래쳐 2개,10960,가또나인,빅트리,https://search.shopping.naver.com/catalog/33539187154,https://shopping-phinf.pstatic.net/main_3353918/33539187154.20230504021401.jpg,33539187154,네이버
스크래쳐/캣타워,데코퐁 고양이 스크래쳐 박스  사쿠라  1개,7250,데코퐁,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=6896761&ctag=6896761&lptag=P6896761&itemId=30500428&vendorItemId=72781914804&spec=10305199,https://shopping-phinf.pstatic.net/main_2469667/24696675815.1.jpg,24696675815,쿠팡
스크래쳐/캣타워,리스펫 고양이 수직 카페트 스크래쳐 벽타냥 소형  그레이  3개  65 x 25 cm,24900,리스펫,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=6900072103&ctag=6900072103&lptag=I16592430808&itemId=16592430808&vendorItemId=83777536478&spec=10305197,https://shopping-phinf.pstatic.net/main_3840459/38404592006.jpg,38404592006,쿠팡
스크래쳐/캣타워,레토 고양이 스크래쳐 숨숨집 하우스,19900,레토,,https://search.shopping.naver.com/catalog/47538472770,https://shopping-phinf.pstatic.net/main_4753847/47538472770.20250815002759.jpg,47538472770,네이버
스크래쳐/캣타워,네네린도 클라이밍 숨숨집 수직 고양이 스크래쳐,24900,네네린도,네네린도,https://search.shopping.naver.com/catalog/49812677620,https://shopping-phinf.pstatic.net/main_4981267/49812677620.20240816161726.jpg,49812677620,네이버
스크래쳐/캣타워,도레미파 냥오름 모듈미니슬림(50x35cm) 아이보리,15000,도레미파,도레미파,https://smartstore.naver.com/main/products/10765075860,https://shopping-phinf.pstatic.net/main_8830958/88309581850.jpg,88309581850,DOREMIFA
스크래쳐/캣타워,고로고로 고양이 보울 스크래쳐 원형 바구니 2종 세트,29900,,,https://smartstore.naver.com/main/products/12139836634,https://shopping-phinf.pstatic.net/main_8968434/89684347339.3.jpg,89684347339,제이디씨펫
스크래쳐/캣타워,가리가리 월 플러스,17600,,,https://smartstore.naver.com/main/products/4540884126,https://shopping-phinf.pstatic.net/main_8208540/82085407434.jpg,82085407434,페츠파파
스크래쳐/캣타워,네네린도 수직 월 고양이 스크래쳐 우드,21400,네네린도,,https://smartstore.naver.com/main/products/5586361410,https://shopping-phinf.pstatic.net/main_8313085/83130857661.24.jpg,83130857661,네네린도샵
스크래쳐/캣타워,고양이 숨숨집 대형 온실 의문의 비닐하우스 겨울집 1세트,29700,,,https://search.shopping.naver.com/catalog/51183372007,https://shopping-phinf.pstatic.net/main_5118337/51183372007.20241102222432.jpg,51183372007,네이버
스크래쳐/캣타워,루어캣 숨숨집 점보 37 리필 하판 리필스크래쳐,3400,,,https://search.shopping.naver.com/catalog/44369825106,https://shopping-phinf.pstatic.net/main_4436982/44369825106.20231201120323.jpg,44369825106,네이버
스크래쳐/캣타워,위드캣 알뜰 평판 3P 스크래쳐,4790,,글로벌펫,https://search.shopping.naver.com/catalog/22954746490,https://shopping-phinf.pstatic.net/main_2295474/22954746490.20200525172914.jpg,22954746490,네이버
스크래쳐/캣타워,"1pc 고양이 긁는 보드 그릇, 골판지, 활 모양의 고양이 긁는 매트",3553,,,https://www.temu.com/ul/mos/naver_cpc?mos_rid=969786&_x_ads_set={campaign}&_x_ads_creative_id={ad}&_x_ads_id={ad_group}&_x_ns_keyword={query}&adg_ctx=a-5c5b3581&_x_ns_gid=601099553763372&_x_ns_product_id=17592371384550,https://shopping-phinf.pstatic.net/main_5113489/51134891541.jpg,51134891541,TEMU kr
스크래쳐/캣타워,마아 고양이 스크래쳐 대형 터널 스크래쳐 숨숨집 125cm,32500,,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=0982462697&ctag=0982462697&lptag=l256237227862&itemId=26235787622&vendorItemId=89610235127&spec=10305198,https://shopping-phinf.pstatic.net/main_5807072/58070723607.jpg,58070723607,쿠팡
스크래쳐/캣타워,도트캣 내추럴 스크래처 오동나무 서클리필,3500,,,https://search.shopping.naver.com/catalog/53599527527,https://shopping-phinf.pstatic.net/main_5359952/53599527527.20250403061017.jpg,53599527527,네이버
스크래쳐/캣타워,카페트 원목 쇼파스크래쳐 리필상품 카페트,15000,,,https://search.shopping.naver.com/catalog/35705209745,https://shopping-phinf.pstatic.net/main_3570520/35705209745.20240225131018.jpg,35705209745,네이버
